[0.000000] (-) TimerEvent: {}
[0.000800] (-) JobUnselected: {'identifier': 'ackermann_steering_controller'}
[0.000833] (-) JobUnselected: {'identifier': 'admittance_controller'}
[0.000851] (-) JobUnselected: {'identifier': 'bicycle_steering_controller'}
[0.000865] (-) JobUnselected: {'identifier': 'controller_interface'}
[0.000879] (-) JobUnselected: {'identifier': 'controller_manager'}
[0.000892] (-) JobUnselected: {'identifier': 'controller_manager_msgs'}
[0.000905] (-) JobUnselected: {'identifier': 'diff_drive_controller'}
[0.000918] (-) JobUnselected: {'identifier': 'effort_controllers'}
[0.000930] (-) JobUnselected: {'identifier': 'force_torque_sensor_broadcaster'}
[0.000943] (-) JobUnselected: {'identifier': 'forward_command_controller'}
[0.000956] (-) JobUnselected: {'identifier': 'gpio_controllers'}
[0.000969] (-) JobUnselected: {'identifier': 'gps_sensor_broadcaster'}
[0.000982] (-) JobUnselected: {'identifier': 'hardware_interface'}
[0.000994] (-) JobUnselected: {'identifier': 'hardware_interface_testing'}
[0.001007] (-) JobUnselected: {'identifier': 'imu_sensor_broadcaster'}
[0.001020] (-) JobUnselected: {'identifier': 'joint_limits'}
[0.001033] (-) JobUnselected: {'identifier': 'joint_state_broadcaster'}
[0.001045] (-) JobUnselected: {'identifier': 'joint_trajectory_controller'}
[0.001058] (-) JobUnselected: {'identifier': 'mecanum_drive_controller'}
[0.001071] (-) JobUnselected: {'identifier': 'modbus_interface'}
[0.001084] (-) JobUnselected: {'identifier': 'my_bot_description'}
[0.001097] (-) JobUnselected: {'identifier': 'my_py_pkg'}
[0.001110] (-) JobUnselected: {'identifier': 'opcua_ros_client'}
[0.001122] (-) JobUnselected: {'identifier': 'parallel_gripper_controller'}
[0.001135] (-) JobUnselected: {'identifier': 'pid_controller'}
[0.001147] (-) JobUnselected: {'identifier': 'pose_broadcaster'}
[0.001160] (-) JobUnselected: {'identifier': 'position_controllers'}
[0.001173] (-) JobUnselected: {'identifier': 'range_sensor_broadcaster'}
[0.001185] (-) JobUnselected: {'identifier': 'ros2_control'}
[0.001198] (-) JobUnselected: {'identifier': 'ros2_control_cmake'}
[0.001211] (-) JobUnselected: {'identifier': 'ros2_control_test_assets'}
[0.001223] (-) JobUnselected: {'identifier': 'ros2_controllers'}
[0.001236] (-) JobUnselected: {'identifier': 'ros2_controllers_test_nodes'}
[0.001248] (-) JobUnselected: {'identifier': 'ros2controlcli'}
[0.001261] (-) JobUnselected: {'identifier': 'rqt_controller_manager'}
[0.001273] (-) JobUnselected: {'identifier': 'rqt_joint_trajectory_controller'}
[0.001286] (-) JobUnselected: {'identifier': 'steering_controllers_library'}
[0.001299] (-) JobUnselected: {'identifier': 'transmission_interface'}
[0.001311] (-) JobUnselected: {'identifier': 'tricycle_controller'}
[0.001324] (-) JobUnselected: {'identifier': 'tricycle_steering_controller'}
[0.001336] (-) JobUnselected: {'identifier': 'velocity_controllers'}
[0.001350] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.067379] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/physical_parameters.yaml\n'}
[0.067551] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/joint_limits.yaml\n'}
[0.067608] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/visual_parameters.yaml\n'}
[0.067661] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/default_kinematics.yaml\n'}
[0.067713] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e\n'}
[0.067765] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.067816] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.067867] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.067919] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.067970] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30\n'}
[0.068021] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.068072] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.068122] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.068188] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.068240] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e\n'}
[0.068292] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/physical_parameters.yaml\n'}
[0.068415] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/joint_limits.yaml\n'}
[0.068540] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/visual_parameters.yaml\n'}
[0.068594] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/default_kinematics.yaml\n'}
[0.068646] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/initial_positions.yaml\n'}
[0.068724] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur20\n'}
