[0.000000] (-) TimerEvent: {}
[0.000632] (-) JobUnselected: {'identifier': 'ackermann_steering_controller'}
[0.000724] (-) JobUnselected: {'identifier': 'admittance_controller'}
[0.000742] (-) JobUnselected: {'identifier': 'bicycle_steering_controller'}
[0.000756] (-) JobUnselected: {'identifier': 'controller_interface'}
[0.000770] (-) JobUnselected: {'identifier': 'controller_manager'}
[0.000783] (-) JobUnselected: {'identifier': 'controller_manager_msgs'}
[0.000797] (-) JobUnselected: {'identifier': 'diff_drive_controller'}
[0.000810] (-) JobUnselected: {'identifier': 'effort_controllers'}
[0.000823] (-) JobUnselected: {'identifier': 'force_torque_sensor_broadcaster'}
[0.000837] (-) JobUnselected: {'identifier': 'forward_command_controller'}
[0.000850] (-) JobUnselected: {'identifier': 'gpio_controllers'}
[0.000863] (-) JobUnselected: {'identifier': 'gps_sensor_broadcaster'}
[0.000876] (-) JobUnselected: {'identifier': 'hardware_interface'}
[0.000889] (-) JobUnselected: {'identifier': 'hardware_interface_testing'}
[0.000902] (-) JobUnselected: {'identifier': 'imu_sensor_broadcaster'}
[0.000914] (-) JobUnselected: {'identifier': 'joint_limits'}
[0.000928] (-) JobUnselected: {'identifier': 'joint_state_broadcaster'}
[0.000941] (-) JobUnselected: {'identifier': 'joint_trajectory_controller'}
[0.000954] (-) JobUnselected: {'identifier': 'mecanum_drive_controller'}
[0.000967] (-) JobUnselected: {'identifier': 'modbus_interface'}
[0.000980] (-) JobUnselected: {'identifier': 'my_bot_description'}
[0.000994] (-) JobUnselected: {'identifier': 'my_py_pkg'}
[0.001007] (-) JobUnselected: {'identifier': 'opcua_ros_client'}
[0.001020] (-) JobUnselected: {'identifier': 'parallel_gripper_controller'}
[0.001033] (-) JobUnselected: {'identifier': 'pid_controller'}
[0.001045] (-) JobUnselected: {'identifier': 'pose_broadcaster'}
[0.001058] (-) JobUnselected: {'identifier': 'position_controllers'}
[0.001071] (-) JobUnselected: {'identifier': 'range_sensor_broadcaster'}
[0.001084] (-) JobUnselected: {'identifier': 'ros2_control'}
[0.001097] (-) JobUnselected: {'identifier': 'ros2_control_cmake'}
[0.001109] (-) JobUnselected: {'identifier': 'ros2_control_test_assets'}
[0.001122] (-) JobUnselected: {'identifier': 'ros2_controllers'}
[0.001140] (-) JobUnselected: {'identifier': 'ros2_controllers_test_nodes'}
[0.001157] (-) JobUnselected: {'identifier': 'ros2controlcli'}
[0.001171] (-) JobUnselected: {'identifier': 'rqt_controller_manager'}
[0.001184] (-) JobUnselected: {'identifier': 'rqt_joint_trajectory_controller'}
[0.001197] (-) JobUnselected: {'identifier': 'steering_controllers_library'}
[0.001210] (-) JobUnselected: {'identifier': 'transmission_interface'}
[0.001223] (-) JobUnselected: {'identifier': 'tricycle_controller'}
[0.001236] (-) JobUnselected: {'identifier': 'tricycle_steering_controller'}
[0.001249] (-) JobUnselected: {'identifier': 'velocity_controllers'}
[0.001264] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.067348] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/physical_parameters.yaml\n'}
[0.067471] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/joint_limits.yaml\n'}
[0.067572] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/visual_parameters.yaml\n'}
[0.067669] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur5/default_kinematics.yaml\n'}
[0.067765] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e\n'}
[0.067861] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.067958] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.068053] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.068167] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.068409] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30\n'}
[0.068507] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.068603] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.068698] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.068850] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.068945] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e\n'}
[0.069040] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/physical_parameters.yaml\n'}
[0.069158] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/joint_limits.yaml\n'}
[0.069363] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/visual_parameters.yaml\n'}
[0.069459] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur3e/default_kinematics.yaml\n'}
[0.069554] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/initial_positions.yaml\n'}
[0.069664] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/student/ros2_ws/install/ur_description/share/ur_description/config/ur20\n'}
